customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_159612,Palmer,30,0,1,1,1.0,129424.86,259.0,Sales staff,3.0,0.0,55485.32,35575.78,4,944.0,0,0,0.0
CST_153697,Taylor,27,0,0,1,0.0,135214.6,916.0,Unknown,1.0,0.0,34360.75,24949.71,7,934.0,0,0,0.0
CST_136178,Katharina,29,0,0,1,0.0,173965.62,337.0,Unknown,2.0,0.0,16922.94,33685.58,24,735.0,0,0,0.0
CST_130199,Andrew,39,0,0,0,0.0,268897.83,756.0,Sales staff,2.0,0.0,38623.49,69055.61,2,733.0,0,0,0.0
CST_152027,Stempel,24,0,1,1,2.0,172711.61,201.0,Cooking staff,4.0,0.0,17146.66,32900.37,16,806.0,0,0,0.0
CST_165862,Webb,48,1,0,1,0.0,246958.33,4374.0,Laborers,2.0,0.0,37210.89,43224.44,46,909.0,0,0,0.0
CST_107195,Joan Biskupic,41,1,0,0,2.0,110975.59,2384.0,Laborers,4.0,1.0,16634.19,24027.62,87,582.0,1,1,1.0
CST_158136,Palmer,33,0,0,0,0.0,161176.08,144.0,Core staff,1.0,1.0,42923.36,56610.92,58,696.0,0,0,0.0
CST_130289,Chris,44,0,0,0,1.0,359013.92,1787.0,Unknown,3.0,0.0,38468.11,60542.15,67,859.0,0,0,0.0
CST_110760,Sonali Paul,34,1,0,1,0.0,221550.73,2108.0,Unknown,1.0,0.0,17246.72,44267.49,34,857.0,0,0,0.0
CST_137661,William,32,1,1,1,1.0,198428.28,4251.0,Managers,3.0,0.0,60213.7,48143.88,25,893.0,0,0,0.0
CST_110909,Yoko Kubota,24,0,0,1,1.0,148554.59,2089.0,Laborers,2.0,0.0,16561.89,18650.42,33,794.0,0,0,0.0
CST_125941,Andrew Callus,44,0,0,0,2.0,189052.32,3800.0,Medicine staff,4.0,1.0,25546.25,56391.54,15,742.0,0,0,0.0
CST_147510,MacInnis,45,1,0,1,1.0,63538.7,142.0,Laborers,2.0,0.0,15099.14,8343.79,13,821.0,0,0,0.0
CST_104986,Leika Kihara,44,1,1,0,0.0,171344.84,2909.0,Laborers,2.0,0.0,16090.6,43863.79,90,870.0,0,0,0.0
CST_146741,Stanley,47,0,0,1,0.0,202111.86,6338.0,Managers,2.0,0.0,53112.7,24398.27,57,663.0,0,0,0.0
CST_165886,Ax,33,1,0,1,1.0,133539.26,172.0,Cleaning staff,3.0,1.0,36828.99,23203.73,27,823.0,0,0,0.0
CST_109166,Lynnley Browning,29,1,1,1,2.0,276915.35,6127.0,Managers,4.0,0.0,15592.2,41031.51,57,808.0,0,0,0.0
CST_162566,Hughes,36,1,0,0,1.0,235636.96,1506.0,Laborers,3.0,0.0,9496.94,55322.94,20,707.0,0,0,0.0
CST_105378,Kathy Finn,45,1,1,1,0.0,145484.61,732.0,Unknown,1.0,1.0,20548.28,53783.84,13,734.0,0,0,0.0
CST_151936,Shanley,39,0,0,1,0.0,160503.35,1154.0,Cooking staff,2.0,0.0,39985.72,31473.79,44,941.0,0,0,0.0
CST_128735,ra,42,1,0,1,0.0,273576.41,1518.0,Laborers,2.0,0.0,36456.89,33588.6,56,835.0,0,0,0.0
CST_146327,Peter,24,0,0,1,0.0,247118.01,3595.0,Sales staff,2.0,0.0,32301.96,64880.79,78,834.0,0,0,0.0
CST_114988,arbara Liston,47,0,1,1,1.0,178677.78,597.0,Core staff,3.0,0.0,28209.62,42214.62,88,665.0,0,0,0.0
CST_147881,Neogy,55,1,0,0,0.0,126947.99,586.0,Drivers,2.0,1.0,27493.84,26940.37,71,692.0,0,0,1.0
CST_132819,Chang-Ran,28,1,1,1,0.0,244921.55,1861.0,Security staff,2.0,1.0,40138.96,60679.05,20,865.0,0,0,0.0
CST_114151,Laura Noonan,43,0,0,1,1.0,208199.31,5384.0,Unknown,3.0,0.0,10616.99,64389.11,47,913.0,0,0,0.0
CST_149685,Pierson,43,0,0,1,0.0,185895.99,995.0,Sales staff,2.0,1.0,34020.12,64567.44,15,940.0,0,0,0.0
CST_137837,Kartick,23,0,1,0,0.0,141486.57,1024.0,Laborers,1.0,1.0,32567.61,15557.63,78,699.0,0,0,1.0
CST_155103,Martin,55,0,0,0,0.0,160970.24,1235.0,Core staff,2.0,0.0,38313.9,41509.8,92,851.0,0,0,0.0
CST_154503,Flynn,45,1,0,1,2.0,226736.34,1493.0,Laborers,4.0,0.0,33418.01,25658.48,21,909.0,0,0,0.0
CST_111551,Emmanuel Jarry,49,1,1,1,0.0,260518.8,971.0,High skill tech staff,1.0,0.0,50747.99,56160.68,82,577.0,1,1,1.0
CST_101304,Sarah N.,51,0,0,0,1.0,116769.94,431.0,Unknown,3.0,0.0,22078.85,35406.27,68,784.0,0,0,0.0
CST_121781,Kaori Kaneko,50,0,0,0,0.0,158610.54,2786.0,Unknown,2.0,0.0,45916.46,31051.49,64,677.0,0,0,0.0
CST_159149,Kyriakidou,53,0,0,0,0.0,143185.08,3525.0,Laborers,1.0,0.0,23850.43,23644.8,35,673.0,0,0,0.0
CST_145160,Natalie,41,1,1,0,1.0,171650.47,4061.0,Laborers,3.0,1.0,21878.38,32428.36,2,695.0,0,0,0.0
CST_124307,Ann Saphir,55,0,0,1,0.0,99778.04,382.0,High skill tech staff,2.0,0.0,21373.81,18206.73,67,947.0,0,0,0.0
CST_154878,Nicolaci,32,1,0,0,0.0,167351.84,604.0,Unknown,1.0,1.0,11550.69,18861.54,40,900.0,0,0,0.0
CST_165347,Miles,48,0,0,1,0.0,151609.1,1466.0,Cleaning staff,1.0,0.0,34722.85,21858.18,99,625.0,1,1,1.0
CST_131423,Peg,45,0,0,1,0.0,166567.89,4251.0,Core staff,2.0,0.0,17201.12,21242.23,47,949.0,0,0,0.0
CST_128395,Benjamin,53,0,0,0,0.0,168938.96,760.0,Sales staff,1.0,0.0,30530.7,53197.74,78,714.0,0,0,0.0
CST_152453,Dowsett,39,1,1,1,1.0,202507.46,1675.5,Laborers,2.0,0.0,44415.93,69007.05,28,942.0,0,0,0.0
CST_157996,Taylor,30,0,1,1,0.0,198618.18,1482.0,Core staff,2.0,0.0,17271.53,64739.57,14,889.0,0,0,0.0
CST_149831,Cowhig,39,0,0,0,0.0,49541.5,697.0,Unknown,2.0,1.0,17786.17,10210.62,48,932.0,0,0,0.0
CST_125533,ijoy An,48,0,0,1,0.0,62816.51,829.0,Medicine staff,1.0,0.0,26127.77,8730.85,18,894.0,0,0,0.0
CST_105984,Stella Dawson,35,0,0,1,0.0,85350.26,3527.0,Core staff,2.0,1.0,8075.92,10498.12,17,739.0,0,0,0.0
CST_142881,Natsuko,31,0,1,1,0.0,89619.06,4212.0,Unknown,2.0,1.0,22250.46,14725.1,61,946.0,0,0,0.0
CST_136372,Miyoung,26,1,1,1,0.0,184615.02,6080.0,Laborers,2.0,0.0,46146.44,45988.25,31,679.0,0,0,0.0
CST_109442,er Huebner,43,1,1,1,0.0,302480.09,5637.0,Managers,2.0,0.0,24181.34,52011.43,37,778.0,0,0,0.0
CST_109753,Lucia Mutikani,29,0,1,1,0.0,164519.37,3711.0,High skill tech staff,2.0,0.0,40215.39,28551.43,11,817.0,0,0,0.0
CST_141980,Jessica,52,0,0,1,1.0,121242.35,126.0,High skill tech staff,3.0,1.0,39170.87,15448.52,65,667.0,0,0,0.0
CST_119162,Ann Saphir,29,0,0,1,0.0,331855.73,1173.0,Sales staff,2.0,0.0,38632.12,51984.78,91,869.0,0,0,0.0
CST_109265,Bernie Woodall,35,0,0,1,0.0,176266.64,1972.0,Unknown,2.0,0.0,38537.51,21930.0,85,717.0,0,0,0.0
CST_138685,Douwe,45,0,0,0,0.0,205932.83,428.0,Sales staff,2.0,0.0,49966.68,32990.12,57,750.0,0,0,0.0
CST_144345,Philipp,26,0,0,1,0.0,85617.07,1995.0,Security staff,2.0,0.0,20303.34,10644.72,33,736.0,0,0,0.0
CST_111833,Serajul Quadir,42,0,1,1,0.0,176015.97,1766.0,Realty agents,1.0,0.0,30554.49,30638.17,89,899.0,0,0,0.0
CST_159911,Krudy,31,0,0,1,0.0,123723.83,5594.0,Core staff,2.0,0.0,57806.17,28360.53,9,650.0,0,0,0.0
CST_126201,Leila Abboud,39,1,0,0,1.0,199147.2,557.0,Laborers,3.0,1.0,25971.8,38974.57,51,844.0,0,0,0.0
CST_109827,Nick Edwards,30,0,0,0,0.0,231892.17,2455.0,Laborers,1.0,1.0,36952.49,74508.12,73,693.0,0,0,1.0
CST_159610,Halstrick,28,0,0,1,0.0,73943.92,807.0,Core staff,2.0,0.0,20767.23,24560.13,67,691.0,0,0,0.0
CST_139384,Angela,28,1,1,0,0.0,63257.66,787.0,Unknown,2.0,0.0,11235.95,8225.66,89,926.0,0,0,0.0
CST_154313,Seba,31,0,0,1,1.0,73698.98,4574.0,Core staff,3.0,0.0,26126.46,24711.32,62,692.0,0,0,0.0
CST_129674,Jason,37,1,0,1,0.0,81682.57,686.0,Security staff,1.0,0.0,18264.88,9574.57,37,786.0,0,0,0.0
CST_123549,James B.,52,0,0,1,0.0,144867.89,387.0,Secretaries,2.0,0.0,41562.07,57726.56,92,937.0,0,0,0.0
CST_112993,Nate Raymond,30,0,1,1,1.0,158741.71,796.0,Medicine staff,3.0,1.0,66297.71,53481.63,94,827.0,0,0,0.0
CST_133666,Alistair,39,1,1,0,0.0,248576.94,877.0,Drivers,2.0,1.0,46164.77,40352.81,62,931.0,0,0,0.0
CST_152893,Kim,26,1,0,0,0.0,199319.97,1490.0,Security staff,1.0,1.0,12816.9,46797.61,97,860.0,0,0,0.0
CST_149544,Bugge,44,0,0,0,1.0,169258.15,669.0,Laborers,3.0,1.0,35884.75,27571.83,45,732.0,0,0,0.0
CST_136882,Victoria,40,0,0,0,1.0,158201.08,457.0,Sales staff,2.0,0.0,66962.41,36879.65,16,772.0,0,0,0.0
CST_158022,Cavale,42,0,0,0,0.0,101008.51,2052.0,Security staff,2.0,0.0,21916.25,18811.29,97,545.0,0,0,0.0
CST_126259,Anjuli Davies,52,0,0,1,1.0,203512.0,2528.0,High skill tech staff,3.0,0.0,29577.95,59539.06,9,668.0,0,0,0.0
CST_141305,Jonathan,27,1,1,1,2.0,174781.42,1142.0,Laborers,4.0,0.0,25960.2,27269.98,12,761.0,0,0,0.0
CST_132178,ernardo,55,0,0,1,0.0,157830.74,1469.0,Unknown,1.0,0.0,33334.07,30988.17,89,617.0,1,1,1.0
CST_102500,Christopher Whittall,48,0,0,1,0.0,168115.5,152.0,Laborers,1.0,0.0,27119.39,39551.05,91,756.0,0,0,0.0
CST_118434,ernard Vaughan,49,1,1,0,0.0,309682.54,1095.0,Drivers,1.0,0.0,33660.89,81761.93,90,539.0,2,1,1.0
CST_105495,John McCrank,42,0,1,1,0.0,161869.69,5866.0,High skill tech staff,2.0,1.0,29425.87,34563.61,75,873.0,0,0,0.0
CST_133852,William,52,0,0,1,1.0,231237.51,3396.0,Accountants,3.0,0.0,49273.79,58125.75,54,751.0,0,0,0.0
CST_148485,Martin,47,1,0,0,0.0,165643.03,875.0,Unknown,1.0,0.0,38736.86,57302.93,5,740.0,0,0,0.0
CST_142895,Chuck,27,0,1,1,0.0,260844.79,500.0,Sales staff,2.0,0.0,18122.98,58535.74,83,698.0,0,0,0.0
CST_140251,Arpita,53,1,1,1,0.0,214328.76,1024.0,Unknown,2.0,0.0,59277.27,38322.0,14,742.0,0,0,0.0
CST_105848,Sven Egenter,31,1,0,1,1.0,257234.24,1747.0,High skill tech staff,3.0,0.0,66396.88,72052.26,35,733.0,0,0,0.0
CST_154152,Klotz,37,0,0,1,0.0,143896.66,690.0,Core staff,1.0,0.0,18742.48,57051.45,84,932.0,0,0,0.0
CST_165618,Kelly,47,1,1,1,0.0,275965.72,3307.0,Laborers,2.0,1.0,21320.61,42977.23,21,807.0,0,0,0.0
CST_107905,Pedro Nicolaci,51,1,0,0,0.0,85690.34,165.0,Low-skill Laborers,2.0,0.0,30679.12,15251.29,38,739.0,0,0,0.0
CST_162297,Selyukh,41,1,0,1,0.0,187215.81,3249.0,Core staff,1.0,0.0,26611.2,33563.55,84,702.0,0,0,0.0
CST_136329,John,51,0,0,1,1.0,221705.9,1692.0,Drivers,3.0,0.0,35263.62,65111.74,80,624.0,1,1,1.0
CST_114647,Ethan Bilby,23,1,0,0,0.0,200180.36,396.0,Security staff,1.0,0.0,27366.44,23751.68,35,818.0,0,0,0.0
CST_138312,Tim,54,1,1,0,0.0,224778.38,1372.0,Laborers,2.0,1.0,27059.75,29568.26,83,583.0,1,1,1.0
CST_125251,Toyer Ingrid,39,0,0,1,2.0,181841.62,6327.0,Medicine staff,4.0,0.0,24000.92,44560.8,99,760.0,0,0,0.0
CST_143542,Suzanne,34,0,0,1,1.0,105127.37,817.0,Unknown,3.0,0.0,22575.33,22514.87,52,655.0,0,0,0.0
CST_124048,Dinesh Nair,41,1,0,0,0.0,190290.36,4178.0,Sales staff,2.0,0.0,32059.88,56368.32,12,830.0,0,0,0.0
CST_145373,Andrew,33,0,0,0,2.0,160414.81,3156.0,Core staff,4.0,0.0,25452.34,25362.17,41,891.0,0,0,0.0
CST_155929,Bryan,27,1,0,1,0.0,125328.69,136.0,Low-skill Laborers,2.0,1.0,20334.76,34106.9,73,859.0,0,0,0.0
CST_114737,Paul Carrel,49,0,1,0,0.0,133621.95,635.0,Cooking staff,2.0,0.0,31687.51,17074.16,14,683.0,0,0,0.0
CST_102668,Ahmed Rasheed,27,0,0,1,0.0,97906.53,241.0,Security staff,1.0,0.0,17012.72,25578.41,33,808.0,0,0,0.0
CST_154609,Prezioso,39,1,0,0,0.0,155725.5,592.0,Unknown,1.0,0.0,19133.62,53228.42,8,919.0,0,0,0.0
CST_156700,Shirbon,54,0,0,0,0.0,142510.18,909.0,Sales staff,2.0,0.0,25422.67,56915.57,22,666.0,0,0,0.0
CST_148978,Levine,27,0,0,1,2.0,131022.55,3222.0,Unknown,4.0,0.0,11517.82,17216.95,87,788.0,0,0,0.0
CST_103834,Ronald Grover,23,1,0,0,0.0,167695.73,898.0,Security staff,2.0,0.0,51601.41,33797.07,51,714.0,0,0,0.0
CST_149779,Bergin,30,1,0,1,0.0,287665.78,1309.0,Security staff,2.0,0.0,65398.74,70575.46,12,670.0,0,0,0.0
CST_121165,Rojas Francesca,50,0,0,0,0.0,173325.99,404.0,Unknown,2.0,0.0,16512.08,23881.56,61,691.0,0,0,0.0
CST_164996,Emmott,54,0,0,1,0.0,183174.93,1081.0,Sales staff,2.0,0.0,8514.52,20095.24,31,776.0,0,0,0.0
CST_161655,Ablan,54,1,0,1,0.0,218166.92,1034.0,Laborers,2.0,0.0,34793.63,24960.74,3,820.0,0,0,0.0
CST_151340,Blenkinsop,37,0,0,1,1.0,115582.46,119.0,Cooking staff,3.0,0.0,34318.88,14142.47,34,782.0,0,0,0.0
CST_144353,Scott,23,1,0,1,0.0,210941.22,1189.0,Laborers,2.0,0.0,16059.94,27488.15,55,831.0,0,0,0.0
CST_107177,Nivedita Bhattacharjee,43,0,0,0,0.0,142034.63,196.0,Unknown,1.0,0.0,29029.79,22465.52,94,828.0,0,0,0.0
CST_117764,Alina Selyukh,29,0,0,0,2.0,172064.49,2236.0,Core staff,4.0,0.0,14541.86,27136.78,28,818.0,0,0,0.0
CST_103703,Jonathan Stempel,31,1,1,1,2.0,130560.42,1947.0,Unknown,4.0,0.0,10923.24,15864.92,10,865.0,0,0,0.0
CST_148472,Shishkin,31,1,0,0,0.0,147525.5,159.0,Unknown,1.0,0.0,22330.99,19701.07,78,676.0,0,0,1.0
CST_136534,Emma,49,0,0,1,2.0,124231.45,751.0,Cooking staff,4.0,1.0,31824.03,25575.41,89,621.0,1,1,1.0
CST_128062,Giuseppe,33,0,0,1,0.0,82870.97,2261.0,Unknown,1.0,1.0,14985.29,28397.02,45,670.0,0,0,0.0
CST_151633,Woodall,49,0,0,1,0.0,162953.28,1337.0,Unknown,2.0,0.0,59356.71,35170.43,86,943.0,0,0,0.0
CST_121452,Conor Humphries,28,1,0,0,1.0,144233.49,254.0,Laborers,3.0,1.0,25349.07,52495.38,86,926.0,0,0,0.0
CST_158741,Wahba,45,1,0,1,1.0,142808.79,1779.0,Managers,3.0,0.0,21404.56,24496.76,42,759.0,0,0,0.0
CST_107729,David Sheppard,45,1,0,0,0.0,233238.51,895.0,Drivers,1.0,0.0,10957.44,74118.26,72,914.0,0,0,0.0
CST_139826,Jason,35,1,0,1,2.0,146055.26,2641.0,Drivers,4.0,0.0,23283.54,20454.61,88,929.0,0,0,0.0
CST_101589,Alex Lawler,31,1,1,1,0.0,166562.91,3202.0,Laborers,2.0,1.0,26689.56,33869.86,63,864.0,0,0,0.0
CST_156371,Strupczewski,23,0,0,1,0.0,157896.94,403.0,Core staff,2.0,0.0,33818.59,41429.58,97,818.0,0,0,0.0
CST_110617,Basil Katz,29,1,1,0,1.0,142472.12,464.0,Laborers,2.0,0.0,31216.98,33675.92,91,719.0,0,0,0.0
CST_101088,Carolyn Cohn,31,0,0,0,0.0,205569.14,5088.0,Unknown,2.0,0.0,17787.47,22322.36,32,889.0,0,0,0.0
CST_146590,Sarah,26,0,0,1,0.0,101005.01,2213.0,Sales staff,1.0,0.0,9578.65,23328.72,49,729.0,0,0,0.0
CST_156818,Nicolaci,54,1,1,0,0.0,236666.58,1316.0,Laborers,1.0,0.0,30111.37,85299.85,69,820.0,0,0,0.0
CST_119955,John McCrank,25,1,1,1,1.0,242202.93,717.0,Drivers,3.0,0.0,39644.41,41603.05,87,628.0,1,1,1.0
CST_118616,Yimou Lee,31,0,1,1,0.0,73289.84,841.0,High skill tech staff,2.0,0.0,18069.33,19148.28,86,946.0,0,0,0.0
CST_135149,Andrea,43,1,0,0,0.0,242433.31,2394.0,Unknown,1.0,0.0,33069.59,80269.31,42,928.0,0,0,0.0
CST_126788,Conor Humphries,46,1,1,0,1.0,153419.46,230.0,Laborers,3.0,1.0,20634.45,18613.36,27,706.0,0,0,0.0
CST_132391,Olivia,38,0,0,1,1.0,143883.39,2000.0,Laborers,2.0,0.0,14852.2,29520.22,76,711.0,0,0,0.0
CST_130190,Caroline,46,0,0,0,0.0,104534.53,5087.0,Managers,2.0,0.0,26608.62,29800.36,96,796.0,0,0,0.0
CST_122636,Ayla Jean,37,0,1,1,0.0,157476.0,740.0,Core staff,2.0,0.0,41870.83,17619.68,4,858.0,0,0,0.0
CST_110461,Antonella Ciancio,40,0,0,0,0.0,185056.05,1090.0,Accountants,1.0,0.0,17322.86,38268.12,57,861.0,0,0,0.0
CST_149991,Day,38,0,1,1,0.0,171491.97,786.0,Core staff,2.0,0.0,21606.7,51122.47,26,664.0,0,0,0.0
CST_129990,Mark,50,0,0,1,1.0,73566.0,2202.0,Core staff,3.0,0.0,12099.76,9669.45,64,840.0,0,0,0.0
CST_122843,R,36,0,0,0,0.0,81329.38,937.0,Core staff,1.0,0.0,19791.03,15579.76,77,689.0,0,0,1.0
CST_156824,Damouni,40,0,1,0,1.0,162543.28,738.0,Sales staff,2.0,0.0,12770.76,21404.29,21,735.0,0,0,0.0
CST_127677,Costa,36,0,0,1,0.0,61940.48,3497.0,Unknown,1.0,0.0,8667.57,18428.99,29,921.0,0,0,0.0
CST_114859,appa Jonathan,51,0,0,1,0.0,106656.53,210.0,Laborers,1.0,1.0,34715.32,26043.91,35,919.0,0,0,0.0
CST_120105,Andrea Shalal-Esa,42,0,0,1,0.0,224727.09,2128.0,Unknown,2.0,0.0,21531.71,44780.61,66,852.0,0,0,0.0
CST_126858,Pete Sweeney,43,0,0,1,1.0,210675.19,895.0,High skill tech staff,3.0,0.0,15076.43,76948.86,4,887.0,0,0,0.0
CST_114399,Lucia Mutikani,42,0,1,1,0.0,199011.43,1324.0,Drivers,1.0,0.0,31521.77,37220.73,86,650.0,0,0,1.0
CST_122328,Greg Roumeliotis,44,0,0,1,0.0,171414.01,632.0,Core staff,2.0,1.0,29571.64,18614.89,30,906.0,0,0,0.0
CST_136075,Soyoung,23,0,1,0,0.0,53891.12,669.0,Private service staff,2.0,0.0,12396.25,10450.94,99,796.0,0,0,0.0
CST_106882,Alex Lawler,29,0,0,1,2.0,225387.71,689.0,Unknown,4.0,0.0,18337.57,31679.17,77,728.0,0,0,0.0
CST_101466,Sruthi Ramakrishnan,49,0,1,1,1.0,96597.09,875.0,Realty agents,3.0,0.0,9564.98,29208.95,41,779.0,0,0,0.0
CST_165654,Emmott,27,0,0,1,1.0,147013.16,3821.0,Laborers,3.0,0.0,25980.54,21404.09,14,816.0,0,0,0.0
CST_101486,Eva Kuehnen,43,1,1,1,0.0,193437.53,2198.0,Drivers,2.0,1.0,12167.74,37341.82,75,794.0,0,0,0.0
CST_159383,Mutikani,42,0,0,0,0.0,96052.17,538.0,Laborers,2.0,0.0,37497.76,18572.12,49,726.0,0,0,0.0
CST_127963,Clarke,41,1,1,1,0.0,203173.3,912.0,Core staff,1.0,0.0,33873.86,32969.17,94,529.0,2,0,1.0
CST_165167,Hals,27,0,1,1,1.0,165927.7,2095.0,Sales staff,3.0,0.0,44737.4,34829.5,55,740.0,0,0,0.0
CST_109457,Ryan Vlastelica,39,0,0,1,0.0,155965.2,1828.0,Security staff,1.0,0.0,19923.42,27318.84,81,529.0,1,0,1.0
CST_113860,Scott Malone,36,0,0,1,1.0,265984.95,1087.0,Sales staff,3.0,1.0,37669.19,58137.95,90,530.0,2,1,0.0
CST_143551,Douwe,28,0,0,0,0.0,101309.14,614.0,Sales staff,2.0,0.0,32071.23,25045.12,47,864.0,0,0,0.0
CST_133530,Jasmin,34,0,1,0,2.0,157826.45,1194.0,Managers,4.0,0.0,23577.39,35509.58,74,549.0,0,0,1.0
CST_108911,David Henry,24,0,0,1,0.0,161139.89,5906.0,Laborers,2.0,0.0,34731.53,48435.56,9,678.0,0,0,0.0
CST_124728,Robert Hetz,45,0,0,1,0.0,131594.57,4215.0,Sales staff,2.0,0.0,27080.45,23771.89,55,818.0,0,0,0.0
CST_101227,Stella Dawson,44,0,1,1,0.0,80356.81,5407.0,Cleaning staff,2.0,0.0,50543.83,20809.02,49,771.0,0,0,0.0
CST_138952,Timothy,43,0,0,1,1.0,49107.92,3124.0,Laborers,3.0,0.0,12026.6,12224.5,87,665.0,0,0,0.0
CST_139094,Poornima,26,0,0,1,0.0,76357.65,397.0,Laborers,1.0,1.0,7265.62,9046.98,74,638.0,1,1,1.0
CST_114368,Nichola Groom,51,0,0,0,0.0,99453.43,1197.0,Security staff,1.0,0.0,10225.92,16013.59,40,746.0,0,0,0.0
CST_146898,Kihara,49,1,1,1,1.0,214207.56,1165.0,Drivers,3.0,0.0,10811.74,32305.29,34,768.0,0,0,0.0
CST_153100,Valetkevitch,43,0,1,1,0.0,176584.21,5429.0,Sales staff,2.0,0.0,53162.25,32476.96,15,652.0,0,0,0.0
CST_109254,Dhanya Skariachan,50,1,1,0,2.0,239038.39,1655.0,Drivers,4.0,1.0,22540.94,27019.74,57,652.0,0,0,0.0
CST_118975,Jennifer Saba,29,1,1,0,1.0,287515.47,1135.0,Laborers,3.0,1.0,28454.07,50267.22,5,833.0,0,0,0.0
CST_146112,Swetha,47,0,0,1,1.0,150657.38,765.0,Laborers,2.0,1.0,22606.13,24278.3,93,534.0,0,1,1.0
CST_134478,Helene,49,0,0,1,0.0,144006.17,1827.0,Core staff,2.0,0.0,40191.19,17877.57,11,734.0,0,0,0.0
CST_163436,Blair,24,0,0,0,0.0,171389.64,1491.0,High skill tech staff,2.0,0.0,57160.37,29486.1,37,675.0,0,0,0.0
CST_121504,Denny Thomas,51,1,1,1,0.0,175036.34,235.0,Drivers,1.0,1.0,50639.75,26016.54,49,767.0,0,0,0.0
CST_124770,Niklas Pollard,25,0,0,1,2.0,90032.95,3139.0,Sales staff,4.0,0.0,16165.4,14723.08,73,732.0,0,0,0.0
CST_117979,Nadia Damouni,48,0,0,0,0.0,326058.76,1533.0,Managers,3.0,0.0,38999.23,63777.88,79,896.0,0,0,0.0
CST_114748,ill Rigby,26,0,0,0,1.0,73628.35,1877.0,Core staff,3.0,0.0,32335.75,23813.81,70,667.0,0,0,0.0
CST_139131,Dinesh,29,1,1,1,0.0,204056.74,300.0,Laborers,2.0,0.0,19614.23,25659.12,71,719.0,0,0,0.0
CST_133048,Edward,40,0,0,1,2.0,71530.71,1764.0,Laborers,4.0,1.0,19505.11,23879.39,85,938.0,0,0,0.0
CST_154336,Viswanatha,40,1,1,1,2.0,355382.98,741.0,Drivers,4.0,0.0,27309.98,45484.69,34,682.0,0,0,0.0
CST_153978,Pierson,51,0,0,1,2.0,68638.27,794.0,Laborers,4.0,1.0,10634.49,7136.16,9,745.0,0,0,0.0
CST_112668,Rick Rothacker,37,0,0,1,0.0,139558.59,1250.0,Core staff,1.0,0.0,31629.9,45356.11,62,934.0,0,0,0.0
CST_131786,Grant,27,0,1,1,0.0,122783.23,586.0,Managers,2.0,0.0,26572.45,31821.01,89,515.0,2,1,1.0
CST_158780,B.,51,0,0,1,0.0,158120.51,1088.0,Sales staff,1.0,0.0,35837.04,25230.19,49,905.0,0,0,0.0
CST_138688,Jason,29,1,1,1,1.0,208853.82,2897.0,Drivers,2.0,0.0,22624.26,26484.92,89,723.0,0,0,0.0
CST_145917,Anshuman,30,1,0,0,0.0,290721.32,201.0,Core staff,1.0,0.0,48580.89,35946.28,89,865.0,0,0,0.0
CST_102249,Katya Wachtel,42,1,0,1,0.0,233364.96,2425.0,Sales staff,2.0,0.0,30526.46,51571.09,45,931.0,0,0,0.0
CST_156336,Hornby,45,0,0,1,0.0,155725.88,1752.0,Accountants,2.0,1.0,18763.22,26455.35,26,779.0,0,0,0.0
CST_131467,ernie,37,1,1,0,0.0,151888.7,1110.0,High skill tech staff,2.0,1.0,7592.06,16304.49,77,845.0,0,0,0.0
CST_156877,Noel,36,0,1,1,0.0,136806.65,216.0,Sales staff,2.0,0.0,13295.37,43863.61,84,885.0,0,0,0.0
CST_109724,a Cooper,53,0,0,0,0.0,113309.01,1197.0,Security staff,2.0,0.0,15985.57,12864.18,28,919.0,0,0,0.0
CST_137952,Jessica,42,0,0,1,0.0,229288.56,622.0,Laborers,1.0,0.0,33405.11,45611.54,7,924.0,0,0,0.0
CST_158571,Kihara,49,1,1,1,0.0,166643.0,1125.0,Laborers,2.0,1.0,48252.87,30335.27,78,919.0,0,0,0.0
CST_163303,Miedema,48,0,0,1,1.0,222210.47,1562.0,Core staff,3.0,0.0,14025.34,29686.97,61,884.0,0,0,0.0
CST_102805,Lynn Adler,45,1,1,1,0.0,322193.79,1675.5,Laborers,2.0,1.0,37335.23,41063.38,91,672.0,0,0,0.0
CST_131308,Krista,52,1,0,1,2.0,118919.18,5227.0,Laborers,4.0,0.0,25743.41,32467.74,88,830.0,0,0,0.0
CST_159243,McLaughlin,37,0,1,1,2.0,85001.78,2759.0,Sales staff,4.0,1.0,12303.21,30744.88,72,902.0,0,0,0.0
CST_135084,Ashley,43,1,0,1,0.0,216590.43,445.0,Laborers,2.0,0.0,36752.17,50178.44,92,719.0,0,0,0.0
CST_132973,Lionel,33,0,0,1,1.0,102397.53,581.0,Unknown,3.0,0.0,21318.14,23938.68,80,693.0,0,0,1.0
CST_106942,Kirsten Donovan,53,0,0,0,0.0,203978.18,1780.0,Accountants,2.0,0.0,35506.4,40816.56,93,825.0,0,0,0.0
CST_114137,Oksana Kobzeva,55,1,1,1,0.0,197684.18,977.0,Laborers,2.0,1.0,18804.39,48169.73,36,858.0,0,0,0.0
CST_142274,Jonathan,28,0,0,1,1.0,99033.84,4359.0,Unknown,3.0,0.0,10470.89,21455.97,91,700.0,0,0,0.0
